last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,address,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id
Hillelson,Jeffrey,Paul,,,,1919-03-09,M,rep,MO,4,,Republican,,H000616,,,,,,405475
Grover,James,Russell,Jr.,,,1919-03-05,M,rep,NY,2,,Republican,,G000504,471,,,,,404849
Thomson,Edwin,Keith,,,,1919-02-08,M,rep,WY,0,,Republican,,T000229,,,,,,410808
Downing,Thomas,Nelms,,,,1919-02-01,M,rep,VA,1,,Democrat,,D000474,315,,,,,403583
Kazen,Abraham,,Jr.,,,1919-01-17,M,rep,TX,23,,Democrat,,K000025,621,,,,,406196
Preyer,Lunsford,Richardson,,,,1919-01-11,M,rep,NC,6,,Democrat,,P000520,928,,,,,408905
Wolff,Lester,Lionel,,,,1919-01-04,M,rep,NY,6,,Democrat,,W000680,1239,,,,,411832
Kilgore,Joe,Madison,,,,1918-12-10,M,rep,TX,15,,Democrat,,K000177,,,,,,406340
Williams,John,Bell,,,,1918-12-04,M,rep,MS,3,,Democrat,,W000517,,,,,,411674
Pell,Claiborne,de Borda,,,,1918-11-22,M,sen,RI,,2,Democrat,,P000193,1417,,S078,,,408597
Vigorito,Joseph,Phillip,,,,1918-11-10,M,rep,PA,24,,Democrat,,V000098,1187,,,,,411153
Dellenback,John,Richard,,,,1918-11-06,M,rep,OR,4,,Republican,,D000220,283,,,,,403362
Long,Russell,Billiu,,,,1918-11-03,M,sen,LA,,3,Democrat,,L000428,1386,,,,,406918
Kruse,Edward,H.,,,,1918-10-22,M,rep,IN,4,,Democrat,,K000334,,,,,,406488
Coffey,Robert,Lewis,Jr.,,,1918-10-21,M,rep,PA,26,,Democrat,,C000586,,,,,,402715
Nichols,William,Flynt,,,,1918-10-16,M,rep,AL,3,,Democrat,,N000095,863,,,,,408180
Daddario,Emilio,Quincy,,,,1918-09-24,M,rep,CT,1,,Democrat,,D000001,,,,,,403145
Seiberling,John,Frederick,,,,1918-09-08,M,rep,OH,14,,Democrat,,S000230,1040,,,,,409735
Waggonner,Joseph,David,Jr.,,,1918-09-07,M,rep,LA,4,,Democrat,,W000018,1191,,,,,411197
Hare,James,Butler,,,,1918-09-04,M,rep,SC,3,,Democrat,,H000202,,,,,,405082
Martin,James,Douglas,,,,1918-09-01,M,rep,AL,7,,Republican,,M000182,,,,,,407203
Bentley,Alvin,Morell,,,,1918-08-30,M,rep,MI,8,,Republican,,B000391,,,,,,401382
Dennison,David,Short,,,,1918-07-29,M,rep,OH,11,,Republican,,D000246,,,,,,403384
Thompson,Frank,,Jr.,,,1918-07-26,M,rep,NJ,4,,Democrat,,T000200,1152,,,,,410779
Alger,Bruce,Reynolds,,,,1918-06-12,M,rep,TX,5,,Republican,,A000106,,,,,,400764
Hall,David,McKee,,,,1918-05-16,M,rep,NC,12,,Democrat,,H000048,,,,,,404933
Fjare,Orvin,Benonie,,,,1918-04-16,M,rep,MT,2,,Republican,,F000179,,,,,,404134
Derounian,Steven,Boghos,,,,1918-04-06,M,rep,NY,3,,Republican,,D000266,,,,,,403402
Quigley,James,Michael,,,,1918-03-30,M,rep,PA,19,,Democrat,,Q000012,,,,,,408975
Bass,Ross,,,,,1918-03-17,M,sen,TN,,2,Democrat,,B000223,,,,,,401219
Cederberg,Elford,Albin,,,,1918-03-06,M,rep,MI,10,,Republican,,C000263,185,,,,,402407
Spellman,Gladys,Noon,,,,1918-03-01,F,rep,MD,5,,Democrat,,S000716,1090,,,,,410186
Smith,Frank,Ellis,,,,1918-02-21,M,rep,MS,3,,Democrat,,S000533,,,,,,410016
McFall,John,Joseph,,,,1918-02-20,M,rep,CA,14,,Democrat,,M000436,770,,,,,407436
Hayes,Charles,Arthur,,,,1918-02-17,M,rep,IL,1,,Democrat,,H000388,516,,,,,405256
Roudebush,Richard,Lowell,,,,1918-01-18,M,rep,IN,5,,Republican,,R000464,,,,,,409426
Barr,Joseph,Walker,,,,1918-01-17,M,rep,IN,11,,Democrat,,B000170,,,,,,401171
Mize,Chester,Louis,,,,1917-12-25,M,rep,KS,2,,Republican,,M000832,,,,,,407807
Byrd,Robert,C.,,,,1917-11-20,M,sen,WV,,1,Democrat,,B001210,1299,N00002200,S017,S6WV00014,,300016
Button,Daniel,Evan,,,,1917-11-01,M,rep,NY,29,,Republican,,B001201,,,,,,402143
Miller,Clarence,E.,,,,1917-11-01,M,rep,OH,10,,Republican,,M000718,806,,,,,407700
Biaggi,Mario,,,,,1917-10-26,M,rep,NY,19,,Democrat,,B000432,85,,,,,401418
Foley,John,Robert,,,,1917-10-16,M,rep,MD,6,,Democrat,,F000237,,,,,,404192
Johnson,Byron,Lindberg,,,,1917-10-12,M,rep,CO,2,,Democrat,,J000119,,,,,,406020
Walker,Prentiss,Lafayette,,,,1917-08-23,M,rep,MS,4,,Republican,,W000065,,,,,,411244
Sanford,James,Terry,,,,1917-08-20,M,sen,NC,,3,Democrat,,S000055,1427,,S178,,,409562
Huot,Joseph,Oliva,,,,1917-08-11,M,rep,NH,1,,Democrat,,H001001,,,,,,405841
Evans,Melvin,Herbert,,,,1917-08-07,M,rep,VI,0,,Republican,,E000254,362,,,,,403936
Chamberlain,Charles,Ernest,,,,1917-07-22,M,rep,MI,6,,Republican,,C000275,187,,,,,402418
Scranton,William,Warren,,,,1917-07-19,M,rep,PA,10,,Republican,,S000193,,,,,,409698
King,David,Sjodahl,,,,1917-06-20,M,rep,UT,2,,Democrat,,K000199,,,,,,406360
O’Brien,George,Miller,,,,1917-06-17,M,rep,IL,4,,Republican,,O000010,872,,,,,408261
Wyatt,Wendell,,,,,1917-06-15,M,rep,OR,1,,Republican,,W000778,1246,,,,,411927
Clarke,James,McClure,,,,1917-06-12,M,rep,NC,11,,Democrat,,C000462,200,,,,,402600
Mailliard,William,Somers,,,,1917-06-10,M,rep,CA,6,,Republican,,M000070,727,,,,,407098
Macdonald,Torbert,Hart,,,,1917-06-06,M,rep,MA,7,,Democrat,,M000005,719,,,,,407035
Metzenbaum,Howard,Morton,,,,1917-06-04,M,sen,OH,,1,Democrat,,M000678,1400,,S114,,,407663
Kennedy,John,Fitzgerald,,,,1917-05-29,M,sen,MA,,1,Democrat,,K000107,,,,,,406274
Murray,James,Cunningham,,,,1917-05-16,M,rep,IL,3,,Democrat,,M001107,,,,,,408071
Bates,William,Henry,,,,1917-04-26,M,rep,MA,6,,Republican,,B000239,,,,,,401234
Kee,James,,,,,1917-04-15,M,rep,WV,5,,Democrat,,K000038,,,,,,406208
Wyman,Louis,Crosby,,,,1917-03-16,M,sen,NH,,3,Republican,,W000782,1250,,,,,411930
Fascell,Dante,Bruno,,,,1917-03-09,M,rep,FL,19,,Democrat,,F000041,370,,,,,404002
Taft,Robert,,Jr.,,,1917-02-26,M,sen,OH,,1,Republican,,T000010,1445,,,,,410600
Bolton,Oliver,Payne,,,,1917-02-22,M,rep,OH,11,,Republican,,B000608,,,,,,401576
Wilson,Charles,Herbert,,,,1917-02-15,M,rep,CA,31,,Democrat,,W000571,1233,,,,,411726
Crumpacker,Shepard,J.,Jr.,,,1917-02-13,M,rep,IN,3,,Republican,,C000960,,,,,,403072
Mayne,Wiley,,,,,1917-01-19,M,rep,IA,6,,Republican,,M000286,752,,,,,407302
Steers,Newton,Ivan,Jr.,,,1917-01-13,M,rep,MD,8,,Republican,,S000844,1107,,,,,410308
Henderson,John,Earl,,,,1917-01-04,M,rep,OH,15,,Republican,,H000484,,,,,,405347
Olsen,Arnold,,,,,1916-12-17,M,rep,MT,1,,Democrat,,O000083,,,,,,408355
Abele,Homer,E.,,,,1916-11-21,M,rep,OH,10,,Republican,,A000011,,,,,,400674
Young,John,Andrew,,,,1916-11-10,M,rep,TX,14,,Democrat,,Y000043,1258,,,,,411975
Mack,Peter,Francis,Jr.,,,1916-11-01,M,rep,IL,21,,Democrat,,M000020,,,,,,407048
Potter,Charles,Edward,,,,1916-10-30,M,sen,MI,,1,Republican,,P000460,,,,,,408847
Miller,Clement,Woodnutt,,,,1916-10-28,M,rep,CA,1,,Democrat,,M000719,,,,,,407701
Hicks,Louise,Day,,,,1916-10-16,F,rep,MA,9,,Democrat,,H000566,,,,,,405428
Machen,Hervey,Gilbert,,,,1916-10-14,M,rep,MD,5,,Democrat,,M000011,,,,,,407041
Matsunaga,Spark,Masayuki,,,,1916-10-08,M,sen,HI,,1,Democrat,,M000250,749,,S104,,,407268
Stratton,Samuel,Studdiford,,,,1916-09-27,M,rep,NY,23,,Democrat,,S000997,1117,,,,,410455
Warburton,Herbert,Birchby,,,,1916-09-21,M,rep,DE,0,,Republican,,W000123,,,,,,411298
Rhodes,John,Jacob,,,,1916-09-18,M,rep,AZ,1,,Republican,,R000188,957,,,,,409164
Davis,John,William,,,,1916-09-12,M,rep,GA,7,,Democrat,,D000122,271,,,,,403257
Sebelius,Keith,George,,,,1916-09-10,M,rep,KS,1,,Republican,,S000217,1039,,,,,409722
Minish,Joseph,George,,,,1916-09-01,M,rep,NJ,11,,Democrat,,M000796,814,,,,,407773
Wold,John,Schiller,,,,1916-08-31,M,rep,WY,0,,Republican,,W000671,,,,,,411824
Tewes,Donald,Edgar,,,,1916-08-04,M,rep,WI,2,,Republican,,T000139,,,,,,410721
Pettis,Jerry,Lyle,,,,1916-07-18,M,rep,CA,37,,Republican,,P000272,913,,,,,408672
Saxbe,William,Bart,,,,1916-06-24,M,sen,OH,,3,Republican,,S000096,1429,,,,,409607
Hunter,Allan,Oakley,,,,1916-06-15,M,rep,CA,12,,Republican,,H000979,,,,,,405823
Miller,Jack,Richard,,,,1916-06-06,M,sen,IA,,2,Republican,,M000730,,,,,,407709
Nelson,Gaylord,Anton,,,,1916-06-04,M,sen,WI,,3,Democrat,,N000033,1411,,,,,408123
Laird,William,Ramsey,III,,,1916-06-02,M,sen,WV,,1,Democrat,,L000025,,,,,,406535
Hagan,George,Elliott,,,,1916-05-24,M,rep,GA,1,,Democrat,,H000010,,,,,,404895
Bolling,Richard,Walker,,,,1916-05-17,M,rep,MO,5,,Democrat,,B000605,105,,,,,401573
Robinson,James,Kenneth,,,,1916-05-14,M,rep,VA,7,,Republican,,R000337,970,,,,,409308
González,Henry,Barbosa,,,,1916-05-03,M,rep,TX,20,,Democrat,,G000272,445,,,,,404634
Collins,James,Mitchell,,,,1916-04-29,M,rep,TX,3,,Republican,,C000638,221,,,,,402767
Dorn,William,Jennings Bryan,,,,1916-04-14,M,rep,SC,3,,Democrat,,D000434,309,,,,,403544
Farnum,Billie,Sunday,,,,1916-04-11,M,rep,MI,19,,Democrat,,F000025,,,,,,403987
Denney,Robert,Vernon,,,,1916-04-11,M,rep,NE,1,,Republican,,D000239,,,,,,403377
Wilson,Robert,Carlton,,Bob,,1916-04-05,M,rep,CA,41,,Republican,,W000610,1234,,,,,411765
Thompson,Theo,Ashton,,,,1916-03-31,M,rep,LA,7,,Democrat,,T000218,,,,,,410797
McCarthy,Eugene,Joseph,,,,1916-03-29,M,sen,MN,,1,Democrat,,M000311,,,,,,407324
Smith,Benjamin,A.,II,,,1916-03-26,M,sen,MA,,1,Democrat,,S000517,,,,,,410001
Nodar,Robert,Joseph,Jr.,,,1916-03-23,M,rep,NY,6,,Republican,,N000121,,,,,,408205
Roncalio,Teno,,,,,1916-03-23,M,rep,WY,0,,Democrat,,R000421,981,,,,,409386
Boggs,Corinne,Claiborne,,Lindy,,1916-03-13,F,rep,LA,2,,Democrat,,B000592,103,,,,,401560
Chesney,Chester,Anton,,,,1916-03-09,M,rep,IL,11,,Democrat,,C000347,,,,,,402486
Roybal,Edward,Ross,,,,1916-02-10,M,rep,CA,25,,Democrat,,R000485,996,,,,,409446
Haskell,Floyd,Kirk,,,,1916-02-07,M,sen,CO,,2,Democrat,,H000317,1350,,,,,405190
Ruth,Earl,Baker,,,,1916-02-07,M,rep,NC,8,,Republican,,R000545,1005,,,,,409501
Ayres,William,Hanes,,,,1916-02-05,M,rep,OH,14,,Republican,,A000229,,,,,,401006
Gubser,Charles,Samuel,,,,1916-02-01,M,rep,CA,10,,Republican,,G000512,473,,,,,404857
Alford,Thomas,Dale,,,,1916-01-28,M,rep,AR,5,,Democrat,,A000105,,,,,,400763
Joelson,Charles,Samuel,,,,1916-01-27,M,rep,NJ,8,,Democrat,,J000108,,,,,,406010
Landgrebe,Earl,Fredrick,,,,1916-01-21,M,rep,IN,2,,Republican,,L000049,661,,,,,406558
Frelinghuysen,Peter,Hood Ballantine,Jr.,,,1916-01-17,M,rep,NJ,5,,Republican,,F000371,413,,,,,404317
Forsythe,Edwin,Bell,,,,1916-01-17,M,rep,NJ,13,,Republican,,F000286,402,,,,,404236
Quillen,James,Henry,,,,1916-01-11,M,rep,TN,1,,Republican,,Q000013,937,,,,,408976
Carlson,Cliffard,Dale,,,,1915-12-30,M,rep,IL,15,,Republican,,C000153,,,,,,402302
Baker,LaMar,,,,,1915-12-29,M,rep,TN,3,,Republican,,B000069,46,,,,,401072
Clark,Frank,Monroe,,,,1915-12-24,M,rep,PA,25,,Democrat,,C000431,199,,,,,402569
Devine,Samuel,Leeper,,,,1915-12-21,M,rep,OH,12,,Republican,,D000279,292,,,,,403411
Collier,Harold,Reginald,,,,1915-12-12,M,rep,IL,6,,Republican,,C000629,218,,,,,402758
Nimtz,F.,Jay,,,,1915-12-01,M,rep,IN,3,,Republican,,N000110,,,,,,408194
Keith,Hastings,,,,,1915-11-22,M,rep,MA,12,,Republican,,K000053,,,,,,406223
Proxmire,William,,,,,1915-11-11,M,sen,WI,,1,Democrat,,P000553,1419,,,,,408937
Sutton,James,Patrick,,,,1915-10-31,M,rep,TN,6,,Democrat,,S001087,,,,,,410540
Robison,Howard,Winfield,,,,1915-10-30,M,rep,NY,27,,Republican,,R000357,972,,,,,409328
Carter,Steven,V.,,,,1915-10-08,M,rep,IA,4,,Democrat,,C000199,,,,,,402345
Smith,Ralph,Tyler,,,,1915-10-06,M,sen,IL,,3,Republican,,S000602,,,,,,410080
Dulski,Thaddeus,Joseph,,,,1915-09-27,M,rep,NY,37,,Democrat,,D000523,320,,,,,403633
Montoya,Joseph,Manuel,,,,1915-09-24,M,sen,NM,,1,Democrat,,M000876,1403,,,,,407848
Lipscomb,Glenard,Paul,,,,1915-08-19,M,rep,CA,24,,Republican,,L000344,,,,,,406836
Casey,Robert,Randolph,,,,1915-07-27,M,rep,TX,22,,Democrat,,C000228,182,,,,,402373
Jarman,John,,,,,1915-07-17,M,rep,OK,5,,Republican,,J000057,591,,,,,405962
Wheeler,William,McDonald,,Don,,1915-07-11,M,rep,GA,8,,Democrat,,W000342,,,,,,411504
Dominick,Peter,Hoyt,,,,1915-07-07,M,sen,CO,,3,Republican,,D000409,1320,,,,,403522
Scott,William,Lloyd,,,,1915-07-01,M,sen,VA,,2,Republican,,S000189,1433,,,,,409694
Baldwin,John,Finley,Jr.,,,1915-06-28,M,rep,CA,14,,Republican,,B000092,,,,,,401094
Hicks,Floyd,Verne,,,,1915-05-29,M,rep,WA,6,,Democrat,,H000563,535,,,,,405425
Barry,Robert,Raymond,,,,1915-05-15,M,rep,NY,25,,Republican,,B000190,,,,,,401189
Whitener,Basil,Lee,,,,1915-05-14,M,rep,NC,10,,Democrat,,W000410,,,,,,411570
Hemphill,Robert,Witherspoon,,,,1915-05-10,M,rep,SC,5,,Democrat,,H000471,,,,,,405334
Hosmer,Craig,,,,,1915-05-06,M,rep,CA,32,,Republican,,H000802,561,,,,,405651
Veysey,Victor,Vincent,,,,1915-04-14,M,rep,CA,43,,Republican,,V000093,1186,,,,,411148
Moss,John,Emerson,,,,1915-04-13,M,rep,CA,3,,Democrat,,M001035,838,,,,,408002
McMahon,Gregory,,,,,1915-03-19,M,rep,NY,4,,Republican,,M000560,,,,,,407552
Slack,John,Mark,Jr.,,,1915-03-18,M,rep,WV,3,,Democrat,,S000473,1066,,,,,409963
McGee,Gale,William,,,,1915-03-17,M,sen,WY,,1,Democrat,,M000445,1396,,,,,407444
Everett,Robert,Ashton,,,,1915-02-24,M,rep,TN,8,,Democrat,,E000266,,,,,,403946
McIntyre,Thomas,James,,,,1915-02-20,M,sen,NH,,2,Democrat,,M000486,1398,,,,,407481
Danielson,George,Elmore,,,,1915-02-20,M,rep,CA,30,,Democrat,,D000043,263,,,,,403183
Annunzio,Frank,,,,,1915-01-12,M,rep,IL,11,,Democrat,,A000212,23,,,,,400895
Edwards,William,Donlon,,Don,,1915-01-06,M,rep,CA,16,,Democrat,,E000064,336,,,,,403776
McKneally,Martin,Boswell,,,,1914-12-31,M,rep,NY,27,,Republican,,M000530,,,,,,407522
Meyer,William,Henry,,,,1914-12-29,M,rep,VT,0,,Democrat,,M000682,,,,,,407667
Lesinski,John,,Jr.,,,1914-12-28,M,rep,MI,16,,Democrat,,L000252,,,,,,406755
Byrd,Harry,Flood,Jr.,,,1914-12-20,M,sen,VA,,1,Independent,,B001209,1300,,,,,402149
Flynt,John,James,Jr.,,,1914-11-08,M,rep,GA,6,,Democrat,,F000229,394,,,,,404184
Davis,Glenn,Robert,,,,1914-10-28,M,rep,WI,9,,Republican,,D000102,269,,,,,403238
Hutchinson,J.,Edward,,,,1914-10-13,M,rep,MI,4,,Republican,,H001011,576,,,,,405852
St. Onge,William,Leon,,,,1914-10-09,M,rep,CT,2,,Democrat,,S000769,,,,,,410236
Hagen,Harlan,Francis,,,,1914-10-08,M,rep,CA,18,,Democrat,,H000013,,,,,,404898
Levering,Robert,Woodrow,,,,1914-10-03,M,rep,OH,17,,Democrat,,L000260,,,,,,406763
Hechler,Kenneth,William,,,,1914-09-20,M,rep,WV,4,,Democrat,,H000438,522,,,,12590,405304
Morton,Rogers,Clark Ballard,,,,1914-09-19,M,rep,MD,1,,Republican,,M001021,,,,,,407988
Bell,Alphonzo,,,,,1914-09-19,M,rep,CA,27,,Republican,,B000330,73,,,,,401322
Roosevelt,Franklin,Delano,Jr.,,,1914-08-17,M,rep,NY,20,,Democrat,,R000425,,,,,,409390
Van Deerlin,Lionel,,,,,1914-07-25,M,rep,CA,42,,Democrat,,V000024,1179,,,,,411077
Lankford,Richard,Estep,,,,1914-07-22,M,rep,MD,5,,Democrat,,L000081,,,,,,406590
Ronan,Daniel,John,,,,1914-07-13,M,rep,IL,6,,Democrat,,R000420,,,,,,409385
Peden,Preston,Elmer,,,,1914-06-28,M,rep,OK,7,,Democrat,,P000182,,,,,,408586
Cohelan,Jeffery,,,,,1914-06-24,M,rep,CA,7,,Democrat,,C000596,,,,,,402725
Cranston,Alan,,,,,1914-06-19,M,sen,CA,,3,Democrat,,C000877,1311,,S023,,,402990
Hanna,Richard,Thomas,,,,1914-06-09,M,rep,CA,34,,Democrat,,H000164,494,,,,,405046
Bennett,Marion,Tinsley,,,,1914-06-06,M,rep,MO,6,,Republican,,B000379,,,,,,401371
Link,Arthur,Albert,,,,1914-05-24,M,rep,ND,2,,Democrat,,L000333,,,,,,406826
May,Catherine,Dean,,,,1914-05-18,F,rep,WA,4,,Republican,,M000273,,,,,,407291
Race,John,Abner,,,,1914-05-12,M,rep,WI,6,,Democrat,,R000003,,,,,,408987
Daniel,Wilbur,Clarence,,Dan,,1914-05-12,M,rep,VA,5,,Democrat,,D000038,261,,,,,403178
Bingham,Jonathan,Brewster,,,,1914-04-24,M,rep,NY,22,,Democrat,,B000472,90,,,,,401453
Muskie,Edmund,Sixtus,,,,1914-03-28,M,sen,ME,,1,Democrat,,M001121,1410,,,,,408083
Miller,William,Edward,,,,1914-03-22,M,rep,NY,40,,Republican,,M000762,,,,,,407740
Ullman,Albert,Conrad,,,,1914-03-09,M,rep,OR,2,,Democrat,,U000004,1174,,,,,411028
Stratton,William,Grant,,,,1914-02-26,M,rep,IL,0,,Republican,,S000998,,,,,,410456
Boggs,Thomas,Hale,Sr.,,,1914-02-15,M,rep,LA,2,,Democrat,,B000594,,,,,,401562
Brownson,Charles,Bruce,,,,1914-02-05,M,rep,IN,11,,Republican,,B000964,,,,,,401916
Ryter,Joseph,Francis,,,,1914-02-04,M,rep,CT,0,,Democrat,,R000565,,,,,,409521
Addonizio,Hugh,Joseph,,,,1914-01-31,M,rep,NJ,11,,Democrat,,A000054,,,,,,400715
Jones,Woodrow,Wilson,,,,1914-01-26,M,rep,NC,11,,Democrat,,J000263,,,,,,406155
Gurney,Edward,John,,,,1914-01-12,M,sen,FL,,3,Republican,,G000531,1345,,,,,404876
Lloyd,Sherman,Parkinson,,,,1914-01-11,M,rep,UT,2,,Republican,,L000382,,,,,,406874
Clawson,Delwin,Morgan,,,,1914-01-11,M,rep,CA,33,,Republican,,C000476,202,,,,,402614
Fisher,Joseph,Lyman,,,,1914-01-11,M,rep,VA,10,,Democrat,,F000151,385,,,,,404106
Elliott,Carl,Atwood,,,,1913-12-20,M,rep,AL,0,,Democrat,,E000120,,,,,,403811
Fino,Paul,Albert,,,,1913-12-15,M,rep,NY,24,,Republican,,F000137,,,,,,404092
Breckinridge,John,Bayne,,,,1913-11-29,M,rep,KY,6,,Democrat,,B000788,121,,,,,401745
Guyer,Tennyson,,,,,1913-11-29,M,rep,OH,4,,Republican,,G000537,480,,,,,404880
Halpern,Seymour,,,,,1913-11-19,M,rep,NY,6,,Republican,,H000085,,,,,,404967
Smathers,George,Armistead,,,,1913-11-14,M,sen,FL,,3,Democrat,,S000505,,,,,,409992
Schadeberg,Henry,Carl,,,,1913-10-12,M,rep,WI,1,,Republican,,S000108,,,,,,409617
Pickle,James,Jarrell,,Jake,,1913-10-11,M,rep,TX,10,,Democrat,,P000328,917,,,,,408725
Lehman,William,,,,,1913-10-05,M,rep,FL,17,,Democrat,,L000226,680,,,,,406730
Reid,Charlotte,Thompson,,,,1913-09-27,F,rep,IL,15,,Republican,,R000143,,,,,,409121
Williams,Lawrence,Gordon,,,,1913-09-15,M,rep,PA,7,,Republican,,W000525,1229,,,,,411682
Jones,Walter,Beaman,Sr.,,,1913-08-19,M,rep,NC,1,,Democrat,,J000256,611,,,,,406148
Stephens,Robert,Grier,Jr.,,,1913-08-14,M,rep,GA,10,,Democrat,,S000860,1111,,,,,410323
Talmadge,Herman,Eugene,,,,1913-08-09,M,sen,GA,,3,Democrat,,T000035,1446,,,,,410624
Stafford,Robert,Theodore,,,,1913-08-08,M,sen,VT,,1,Republican,,S000776,1438,,,,,410242
Lantaff,William,Courtland,,,,1913-07-31,M,rep,FL,4,,Democrat,,L000089,,,,,,406598
Eckhardt,Robert,Christian,,,,1913-07-16,M,rep,TX,8,,Democrat,,E000035,333,,,,,403730
Ford,Gerald,Rudolph,Jr.,,,1913-07-14,M,rep,MI,5,,Republican,,F000260,399,,,,,404212
Beckworth,Lindley,Garrison,Sr.,,,1913-06-30,M,rep,TX,3,,Democrat,,B000296,,,,,,401289
Byrnes,John,William,,,,1913-06-12,M,rep,WI,8,,Republican,,B001216,,,,,,402155
Holtzman,Lester,,,,,1913-06-01,M,rep,NY,6,,Democrat,,H000753,,,,,,405604
Walsh,John,Richard,,,,1913-05-22,M,rep,IN,5,,Democrat,,W000100,,,,,,411278
Fountain,Lawrence,H.,,,,1913-04-23,M,rep,NC,2,,Democrat,,F000319,403,,,,,404268
Carney,Charles,Joseph,,,,1913-04-17,M,rep,OH,19,,Democrat,,C000164,177,,,,,402312
Vanik,Charles,Albert,,,,1913-04-07,M,rep,OH,22,,Democrat,,V000047,1183,,,,,411126
Roberts,Herbert,Ray,,,,1913-03-28,M,rep,TX,4,,Democrat,,R000312,969,,,,,409283
Fogarty,John,Edward,,,,1913-03-23,M,rep,RI,2,,Democrat,,F000233,,,,,,404188
Tumulty,Thomas,James,,,,1913-03-02,M,rep,NJ,14,,Democrat,,T000408,,,,,,410977
Anderson,Glenn,Malcolm,,,,1913-02-21,M,rep,CA,32,,Democrat,,A000189,16,,,,,400844
Ikard,Frank,Neville,,,,1913-01-30,M,rep,TX,13,,Democrat,,I000007,,,,,,405869
Burke,J.,Herbert,,,,1913-01-14,M,rep,FL,12,,Republican,,B001091,148,,,,,402037
Nixon,Richard,Milhous,,,,1913-01-09,M,sen,CA,,3,Republican,,N000116,,,,,,408200
Karsten,Frank,Melvin,,,,1913-01-07,M,rep,MO,1,,Democrat,,K000013,,,,,,406185
Langen,Odin,Elsford Stanley,,,,1913-01-05,M,rep,MN,7,,Republican,,L000069,,,,,,406578
Hoblitzell,John,Dempsey,Jr.,,,1912-12-30,M,sen,WV,,2,Republican,,H000665,,,,,,405520
Allen,James,Browning,,,,1912-12-28,M,sen,AL,,3,Democrat,,A000127,1271,,,,,400783
Neuberger,Richard,Lewis,,,,1912-12-26,M,sen,OR,,2,Democrat,,N000053,,,,,,408141
Hart,Philip,Aloysius,,,,1912-12-10,M,sen,MI,,1,Democrat,,H000291,1348,,,,,405164
O’Neill,Thomas,Phillip,Jr.,Tip,,1912-12-09,M,rep,MA,8,,Democrat,,O000098,874,,,,,408307
Merrill,D.,Bailey,,,,1912-11-22,M,rep,IN,8,,Republican,,M000656,,,,,,407642
Zablocki,Clement,John,,,,1912-11-18,M,rep,WI,4,,Democrat,,Z000001,1261,,,,,411994
Condon,Robert,Likens,,,,1912-11-10,M,rep,CA,6,,Democrat,,C000674,,,,,,402800
Roberts,Kenneth,Allison,,,,1912-11-01,M,rep,AL,0,,Democrat,,R000314,,,,,,409285
Hansen,Clifford,Peter,,,,1912-10-16,M,sen,WY,,2,Republican,,H000170,1346,,,,,405052
Perkins,Carl,Dewey,,,,1912-10-15,M,rep,KY,7,,Democrat,,P000230,908,,,,,408633
Bass,Perkins,,,,,1912-10-06,M,rep,NH,2,,Republican,,B000222,,,,,,401218
Grider,George,William,,,,1912-10-01,M,rep,TN,9,,Democrat,,G000454,,,,,,404799
Cunningham,Glenn,Clarence,,,,1912-09-10,M,rep,NE,2,,Republican,,C000991,,,,,,403099
Knutson,Coya,Gjesdal,,,,1912-08-22,F,rep,MN,9,,Democrat,,K000300,,,,,,406456
Beermann,Ralph,Frederick,,,,1912-08-13,M,rep,NE,1,,Republican,,B000310,,,,,,401302
Bakewell,Claude,Ignatius,,,,1912-08-09,M,rep,MO,11,,Republican,,B000080,,,,,,401083
Stewart,Bennett,McVey,,,,1912-08-06,M,rep,IL,1,,Democrat,,S000902,1112,,,,,410363
Walsh,William,Francis,,,,1912-07-11,M,rep,NY,33,,Republican,,W000107,1198,,,,,411285
Shriver,Garner,E.,,,,1912-07-06,M,rep,KS,4,,Republican,,S000388,1053,,,,,409882
Mechem,Edwin,Leard,,,,1912-07-02,M,sen,NM,,1,Republican,,M000623,,,,,,407612
Cahill,William,Thomas,,,,1912-06-25,M,rep,NJ,6,,Republican,,C000019,,,,,,402180
Gettys,Thomas,Smithwick,,,,1912-06-19,M,rep,SC,5,,Democrat,,G000144,435,,,,,404513
Maraziti,Joseph,James,,,,1912-06-15,M,rep,NJ,13,,Republican,,M000121,734,,,,,407145
Jones,Robert,Emmett,Jr.,,,1912-06-12,M,rep,AL,5,,Democrat,,J000248,610,,,,,406141
Dennis,David,Worth,,,,1912-06-07,M,rep,IN,10,,Republican,,D000241,287,,,,,403379
Santangelo,Alfred,Edward,,,,1912-06-04,M,rep,NY,18,,Democrat,,S000057,,,,,,409571
Jackson,Henry,Martin,,Scoop,,1912-05-31,M,sen,WA,,1,Democrat,,J000013,1370,,,,,405920
Krebs,Paul,Joseph,,,,1912-05-26,M,rep,NJ,12,,Democrat,,K000326,,,,,,406480
Battle,Laurie,Calvin,,,,1912-05-10,M,rep,AL,9,,Democrat,,B000242,,,,,,401237
Blitch,Iris,Faircloth,,,,1912-04-25,F,rep,GA,8,,Democrat,,B000561,,,,,,401535
Jones,Ed,,,,,1912-04-20,M,rep,TN,8,,Democrat,,J000216,608,,,,,406111
